recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
6,21444,Favorite Chicken Potpie,sp_aUSaElGf_21444_c_318706,u_1oKaLJvddAndtJ7TigTZPDo3pwM,apatino,1,2021-06-03 10:58:44,0,0,0,5,100,This is the best potpie recipe. I share this one alot.
7,12540,Flavorful Chicken Fajitas,sp_aUSaElGf_12540_c_318063,u_1oKWV4H6OCt96w8xc6UTUX58p0m,DebHorton,1,2021-06-03 10:58:44,0,0,0,5,100,"This is the absolute best fajita I ever ate!!! I like more veggies, so I'll add another pepper and some julienned onion the next time. However, it was totally wonderful just as written."
11,12003,Traditional Lasagna,sp_aUSaElGf_12003_c_318520,u_1oKav4h3Y1w8bgswOCAResE2yIN,Hesjedal,1,2021-06-03 10:58:44,0,0,0,5,100,This is the best lasagna I have ever made.  I didn't have any pork sausage meat so I used ground pork.  This is the recipe I will always make.
11,12003,Traditional Lasagna,sp_aUSaElGf_12003_c_318546,u_1oKVu6woETrW6HaxfmBJLhkYA84,bethanyrenee,1,2021-06-03 10:58:44,0,0,0,5,100,This is the best lasagna recipe I have found. It's AMAZING!!
15,10252,Li’l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_318553,u_1oKW12C2zVvR0scT9N5rYYJjCbo,Sunshine1984,1,2021-06-03 10:58:44,0,0,0,5,100,"This is the best meat loaf recipe EVER!  Whenever I ask my husband what he wants for dinner, he always asks for these meatloaves."
15,10252,Li’l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_318050,u_1oKaf0QuKXt484dWKBn7fRM6FvL,unwonted,1,2021-06-03 10:58:44,0,0,0,5,100,"This is the absolute BEST meatloaf. Normally my husband refuses to eat leftovers, but he will gladly eat these two (or even three!) nights in a row! These come out perfectly moist every time. Reading the reviews, it sound like some find the sauce to be too sweet, but we love it - it's delicious and I use every last drop. I haven't found another meatloaf recipe that comes close to this one!"
19,1693,Moist Chocolate Cake,sp_aUSaElGf_1693_c_318299,u_1oKawAxeMBc2VXarYFXICLOu1oO,Gulliver102,1,2021-06-03 10:58:44,0,0,0,5,100,"This is the best cake I have ever made. My family loves it, it is always a hit. I did have to cook it longer. My oven runs a little bit hot and I usually have to reduce cooking time but with this recipe I cooked for an additional 10 minutes."
19,1693,Moist Chocolate Cake,sp_aUSaElGf_1693_c_315866,u_1oKazTJea3TmTT4Dth16Vk8KZCx,Slpsld55,1,2021-06-03 10:58:44,0,0,0,5,100,This is our very favorite chocolate cake. We have been making it for over 20 years. We renamed it Suzie Q cake. Because that's exactly what it tastes like!
19,1693,Moist Chocolate Cake,sp_aUSaElGf_1693_c_319252,u_1oKX29QRVkbg4lqZ1xGlYZtKfIK,MVPhelan,1,2021-06-03 10:58:44,0,0,0,5,100,"This is the greastest chocolate cake I've ever had.  When I was very young, my mom received the premiere issue of TOH.  We made this cake, and I've been making it ever since."
20,6504,Mom’s Meat Loaf,sp_aUSaElGf_6504_c_318518,u_1oKav4MEnNiQZcqUOspoSCDORTu,tralyn28,1,2021-06-03 10:58:44,0,1,0,5,193,This is the best meatloaf ever.  I've been using this recipe since its publication.  I gave the recipe to a co-worker who could not find a meatloaf recipe that her kids would eat and she ended up making it three times that first week (at the kids request).
20,6504,Mom’s Meat Loaf,sp_aUSaElGf_6504_c_319541,u_1oKWDWTf4VzVP5txz4XdqpI10Aj,fishrgal,1,2021-06-03 10:58:44,0,0,0,5,100,"This is the only meat loaf I ever use anymore. Have made it dozens of times, not only for family but for special guests, and people go back for seconds."
25,23222,Baked Mushroom Chicken,sp_aUSaElGf_23222_c_319402,u_1oKVZijxYhEOLg8UVMCDzbSJTLi,lorileet,1,2021-06-03 10:58:44,0,0,0,5,100,"This is the most amazing tender chicken ever, my whole family loves this and when my son comes home from college he always asks me to make this.  Along with the mushrooms I will often add green peppers and onions.  Turns out everytime!"
29,3058,Winning Apple Crisp,sp_aUSaElGf_3058_c_318349,u_1oKWsASemppSlWt5ECAg9iNjExu,maharper19,1,2021-06-03 10:58:44,0,0,0,5,100,This is the BEST Crisp recipe.  We LOVE IT!
30,39549,Forgotten Jambalaya,sp_aUSaElGf_39549_c_319439,u_1oKZTrMV0p2WdtzJyDs91tlM8Ov,mamashari,1,2021-06-03 10:58:44,0,1,0,5,193,"This is the most wonderful recipe for jambalaya I've ever seen! I followed the recipe exactly (except I forgot the hot sauce). I left for a short shift at work and when I came home, 5 hours later, the whole house smelled heavenly. Thank you for the deliciousness!"
32,17310,Seafood Lasagna,sp_aUSaElGf_17310_c_319016,u_1oKZM0IOC66QYQsrsBgZ3GLKQP4,12653,1,2021-06-03 10:58:44,0,0,0,5,100,"This is the bomb, when I take it out to potluck it is the first dish emptied. Everyone asks for the recipe."
39,28058,Shrimp Scampi,sp_aUSaElGf_28058_c_317556,u_1oKVeM0AcvZrazmmWdSnI9kR4gQ,annfalco,1,2021-06-03 10:58:44,0,2,0,0,253,"This is something I would want to try, except, any good scampi has dry white wine.  Without the wine it is flat.Give it a try with the wine. Make sure you cook the wine off at least 10 minutes."
40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_318838,u_1oKaQQBIiurAEFglDDjmMVvCuVT,cookingranny5,1,2021-06-03 10:58:44,0,0,0,5,100,This is the best rhubarb recipe I have ever made!! Love It!!!
44,31278,Corn Pudding,sp_aUSaElGf_31278_c_317610,u_1oKVZXzP64U03Y1r3DIJ5He5wZl,sstetzel,30,2021-06-03 10:58:44,0,0,0,5,100,"This is so wonderful, everyone loves it. It does tend to be sweet so feel free to cut the sugar back if you choose."
44,31278,Corn Pudding,sp_aUSaElGf_31278_c_316057,u_1oKXsg3BsRezg2WgfNYZPJ4Du7t,vancik,1,2021-06-03 10:58:44,0,0,0,5,100,"This is outstanding and so easy to make!  To kick it up a bit, we added a can of diced green chiles as well.  We also sometimes use 1/4 c. maple syrup instead of sugar - SO good!!"
46,18345,Simple Au Gratin Potatoes,sp_aUSaElGf_18345_c_319762,u_1oKVe1Xs13uMp9WaUlt3Q8Od2MI,DoggieMom2,1,2021-06-03 10:58:44,0,0,0,5,100,This is the same recipe that I grew up on. The only change I made was using 1 tsp. onion powder instead of the chopped onion (I just added it to the sauce mixture). Still yummy after all these years. A definite keeper!
48,9739,Best Ever Potato Soup,sp_aUSaElGf_9739_c_318898,u_1oKaQ2LMvgeD2HQ4lBWTJfUPXK2,Renee97,1,2021-06-03 10:58:44,0,0,0,5,100,This is the best potato soup I have ever had and a staple recipe for me!
48,9739,Best Ever Potato Soup,sp_aUSaElGf_9739_c_319105,u_1oKVkPTAtcDIEXurOKA3YqG2Ni8,laniellingsworth,1,2021-06-03 10:58:44,0,0,0,5,100,This is the BEST soup I have ever made.  I will be making it ALL THE TIME and the recipe will be going out to all my friends!
52,27434,Asian Chicken Thighs,sp_aUSaElGf_27434_c_315517,u_1oKbdU8DKERE4ICLhN5L3BtCbzA,marymackelberry,1,2021-06-03 10:58:44,0,0,0,5,100,This is one of the best dishes I have ever made!!!! My boyfriend really enjoyed it and has asked me to make it again already and we only just had it two nights ago! It's will definitely be a regular dish where he is such a picky eater! Definitely one of my favorites!
55,38550,Special Banana Nut Bread,sp_aUSaElGf_38550_c_318285,u_1oKVlXhRgObu6qvsXnUTY4Z5NB7,melodious88,1,2021-06-03 10:58:44,0,0,0,5,100,"This is the best banana bread that I've ever had, and I have tried many different varieties. Definitely a keeper!"
57,9010,Favorite Dutch Apple Pie,sp_aUSaElGf_9010_c_315949,u_1oKZk1ISgBtfCtc9HMSXxxXdVEC,newwings,1,2021-06-03 10:58:44,0,0,0,5,100,"This is possible the best apple pie anyone I have ever served it to has eve had after making a few changes.  For deep dish, I doubled the oats, used 1/1 4 cups butter and used alittle more flour for the crust and topping.  I also omitted the water cornstrach method althogether, but added alittle lemon juice to the apples instead. I mixed same amount of tapioca, as cornstarch, into apples(which can be increased along with sugar depending on pan side) along with the sugar and put the vanilla in apples too; decreased the oven temp to 325-335 and baked until apples were done.  I also covered the edges with tin foil from the start. Never stayed on the counter very long. Yum Yum"
59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_315868,u_1oKWYAG356NB5hKp81GcQzeIZCb,mrssimptom,1,2021-06-03 10:58:44,0,0,0,5,100,This is one of those 'perfect' recipes - - exactly as it is written.  Made my first loaf yesterday and my second one a few minutes ago - - to share (maybe!).
63,24886,Chicken and Dumplings,sp_aUSaElGf_24886_c_315821,u_1oKVeao8JgXpPJu4RBULlMVoxkT,Stacey4gop,1,2021-06-03 10:58:44,0,0,0,5,100,This is our go to recipe.  So good with a pan of cornbread.  I know carb overload but soo good!
65,12347,Creamy Coleslaw,sp_aUSaElGf_12347_c_316359,u_1oKVcdepzJe87X1vZ6jf4d2zTg7,sjpoor,1,2021-06-03 10:58:44,0,0,0,5,100,This is really good.  Only change I made was celery seed instead of celery salt....because I didn't have any.   I did add some more shredded carrots for color and was able to use 2 bags of slaw.  Added the second bag after salad sat overnight in the refrigerator and dressing had relaxed a little.  Yummy
65,12347,Creamy Coleslaw,sp_aUSaElGf_12347_c_318377,u_1oKX8OkCnUbRSi6fIDMiYWtDFiN,TeiLea,1,2021-06-03 10:58:44,0,0,0,0,100,This is the best coleslaw recipe - and so easy!  I have requests for it every time I make it and take it somewhere.
68,74724,Chocolate Guinness Cake,sp_aUSaElGf_74724_c_318525,u_1oKYPfwEzADtCLPnfE2nk5LZg2P,ellisue,1,2021-06-03 10:58:44,0,0,0,5,100,This is the best chocolate cake I ever tasted. I love the crunchy edge. Excellent!
72,1821,Blueberry French Toast,sp_aUSaElGf_1821_c_318993,u_1oKZxkfH5My6R31MKK130ZX9nKl,mht6441,1,2021-06-03 10:58:44,0,0,0,5,100,This is the best. I have taken it to 2 family picnics and there was another one there and both were gone.
94,8015,Easy Peanut Butter Fudge,sp_aUSaElGf_8015_c_318999,u_1oKZy0cFr2QjMjz9lQhTqLyYndP,Sheikadrsw48,10,2021-06-03 10:58:44,0,1,0,5,193,This is the best recipe I have tried. My kids love it too! 5 stars ! I used 1/2 marshmallow cream and 1/2 regular marshmallows. My fudge set just fine.
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_316634,u_1oKVeQ7jplcv6S5Ln6MAR8CNjF3,blhenn,1,2021-06-03 10:58:45,0,0,0,5,100,"This is seriously an AMAZING recipe! It was spicy, creamy and good on a cold Alaskan night.  Next time I will probably use half & half or 2% milk instead of the heavy cream, no salt (you dont even need it) and greek yogurt instead of sour cream to make it more healthy. and I am sure it will still be amazing! mmmmmm.... Oh and double it if you want a second meal out of it because ours did not make the 7 servings it stated it would."
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_319569,u_1oKZBcbMAFoAsBSt58NIKcWZI8L,Mugs,1,2021-06-03 10:58:45,0,0,0,0,100,This is the only recipe that I make of this soup.  It is so creamy and the flavor is wonderful.  I triple this to make it for a crowd!!
4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_319730,u_1oKbt84XgWYZmFkMi9eztTMOPVj,WyomingOma,1,2021-06-03 10:58:45,0,1,1,5,142,"This is the recipe that I use to feed a hungry crowd.When I made it the first time, I followed the recipe to the letter.  It was wonderful.Over time the only changes that I make is that I use 9 eggs instead of just 6.  I have also made it using breakfast sausage in place of the bacon.  I imagine it would be good with ham too.  YUM!"
7,12540,Flavorful Chicken Fajitas,sp_aUSaElGf_12540_c_316137,u_1oKbOdDyC7kyhPrXeET2UrIF84c,Tadboy89,1,2021-06-03 10:58:45,0,0,0,5,100,"This is really amazing. Like made am account just to say this is good, amazing. Additionally simple, cheap, and easy to modify."
26,386,Hot Milk Cake,sp_aUSaElGf_386_c_316129,u_1oKVjOjdlwFtUlp1szRpNf0jvLZ,MimiCT,1,2021-06-03 10:58:45,0,0,0,3,100,"This is pretty decent but the Magnolia Bakery's Vanilla Birthday Cake is very similar to this and I do like the texture better.  I would make this again though, it is quick and easy to make."
43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_319976,u_1oKXeyPUiEOnAfgeB3jWcGn7nsl,brulee1,1,2021-06-03 10:58:45,0,1,0,5,193,"This is the second time making it, the first time was  when it came out as the Grand Prize winner in 2006.  I don't change a thing and it's perfect!  The amount of sauce is perfect with the cake, any more would make it too sweet.  And some have said that the amount of  nutmeg was a bit much, but I didn't think so, it's a matter of taste.   I served it with a side of Butter Pecan ice cream.  Wonderful."
44,31278,Corn Pudding,sp_aUSaElGf_31278_c_320066,u_1oKWOenYpgKa6RtKk1UV6smgZzv,Leighlane,1,2021-06-03 10:58:45,0,0,0,5,100,"This is very good and is always a staple at our Thanksgiving table.  Everyone loves it, but I do add strips of green, yellow, and red bell peppers for color and taste, as  well as diced onions.  My recipe was nearly identical from an insert in our electric bill, but called for two cans of whole kernel, and two cans of cream style, plus 1/2 cup Flour rather than the cornbread mix.  Delicious nevertheless."
57,9010,Favorite Dutch Apple Pie,sp_aUSaElGf_9010_c_319467,u_1oKXlkxvaxlhot5fofRPFBFXCM9,jpauls01,1,2021-06-03 10:58:45,0,0,0,5,100,"This is the ONLY Apple Pie Recipe that my husband wants me to make, and I make it a lot!  I sometimes cook the apples a little to soften and add cinnamon/nutmeg to the mix as well."
76,46655,Chocolate-Strawberry Celebration Cake,sp_aUSaElGf_46655_c_316533,u_1oKW5Ww9pUss4GcDxbyCTeEl8ed,bernerlover,1,2021-06-03 10:58:45,0,0,1,5,100,"this is really good.  I made it in 13x9 pan because I had to travel with it and didn't want to worry about it falling over.  the strawberries at the store weren't looking that good right now so I used canned cherry pie filling, which was great.  I just drizzled the ganache over the top of the cherries .  I'll make it again with strawberries when they're looking better.  the frosting was great. for those of you who complained about the butter, you should try it-it's very good.  The one I made today was for a party at work and I'm making another one tomorrow to take for Christmas eve dinner."
76,46655,Chocolate-Strawberry Celebration Cake,sp_aUSaElGf_46655_c_319530,u_1oKaON1T6PVAJyKj2bVKcLVJkIv,crystal_marie111,1,2021-06-03 10:58:45,0,0,0,5,100,"This is the most chocolate you can get in 1 recipe. My husband doesn't like chocolate, chocolate, chocolate anything, but he loved this cake. the cake it's self was so moist and the frosting I now make anytime I want choclate frosting. I've made this cake for a baby shower, and my church, everyone who tries it loves it."
2,3309,Best Ever Banana Bread,sp_aUSaElGf_3309_c_320144,u_1oKVeHuqdSi3qtGpC4CAQtwoMyk,lsarets,1,2021-06-03 10:58:47,0,0,0,5,100,This is truly the best ever banana bread.  Very crunchy crust.Lori
9,42083,Enchilada Casser-Ole!,sp_aUSaElGf_42083_c_315106,u_1oKWrc1kzScfCgyilGlz3t8kEWg,mandymacnaughton,1,2021-06-03 10:58:47,0,0,0,5,100,This is one of my husband's favorite meals and mine also because it is so easy to make! I leave out the cumin (because I do not care for the flavor) but otherwise I follow the recipe exactly. We eat this for lunch and dinner multiple days in a row because it is so good!!
20,6504,Mom’s Meat Loaf,sp_aUSaElGf_6504_c_320576,u_1oKW7yN9RJAYxle84piFTWh8neZ,whymessz,1,2021-06-03 10:58:47,0,0,0,5,100,"This is very tasty!  We both loved it.  I used club crackers in place of saltines, 1/2 tsp salt, 1 tsp pepper, minced garlic cloves (2-3) and used 2 to 2-1/2 lbs meatloaf mix and 1 lb 80/20 ground beef.  I have tried so many recipes for meatloaf but this is my go to now."
26,386,Hot Milk Cake,sp_aUSaElGf_386_c_315307,u_1oKW3VO8KD2DPx1IIfGKUFkUrcS,ndwd,1,2021-06-03 10:58:47,0,0,0,5,100,This is one of my favourite cake recipes.  My boys always request it for their birthday. It is so easy and has a fantastic flavour and texture
28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_315108,u_1oKZz781PA7TMgYPRvleDn9IjIF,Paintcraze,1,2021-06-03 10:58:47,0,0,0,5,100,"This is one of my favorite soup/chowder recipes....perfect exactly like it is written, no changes needed!"
60,11588,Slow-Cooker Lasagna,sp_aUSaElGf_11588_c_315104,u_1oKVarWaGsctwVkh2XOgrMws2Qu,CurlyGirlCa,1,2021-06-03 10:58:47,0,0,0,5,100,This is one of my go to recipes.  I add a can of green beans and olives and Italian seasoned diced tomatoes  to stretch and I use a red pepper with the ground beef.  I also use a crockpot liner (cleanup ease wins over possible carcinogens).
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_315340,u_1oKYHytk1EuCPFIxqnIbHIVDyrI,Sask Mom,1,2021-06-03 10:58:48,0,0,0,5,100,This is one of our favorite soups.  Thanks you for this great recipe.  We make this at least 3 times a month.
4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_315319,u_1oKXynXi1KGL5hAAK9L3pEfoMPI,Becky1954,1,2021-06-03 10:58:48,0,0,0,5,100,"This is one of our favorite recipes.  We like it with ham...good way to use leftovers.  I'm going to do what one other reviewer did, and try ricotta cheese this time, since I have some I need to use.  Thanks for recipe."
23,14600,Buttery Cornbread,sp_aUSaElGf_14600_c_320843,u_1oKbKqs1FV4B053zxW5oY3efBlA,earthchild528,1,2021-06-03 10:58:48,0,0,0,2,100,"This isn't cornbread....more like cake, but then I'm from the South."
28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_315113,u_1oKZ5BuLM3JdtE3v7kLFUYEIeIn,Donna Suessen,1,2021-06-03 10:58:48,0,0,0,5,100,This is one of my favorite soups.  I just made it this week.  It was wonderful.
30,39549,Forgotten Jambalaya,sp_aUSaElGf_39549_c_317057,u_1oKWB5KH8KtQ6M2msgFJAuIOz3R,autumvaught,1,2021-06-03 10:58:48,0,0,0,5,100,"This is so flavorful and yummy. I love that it has a bit of spice and great texture. I didn't need to change anything, including the cook time, which is amazing in itself! I make this frequently!"
